timestamp,price,amount0_eth,amount1_usdc,volume,volatility,volume_ma,tick_change,time_diff,liquidity_impact,price_change,tick,liquidity
2025-02-05 04:05:27,2.726180996681323e-09,0.05133244671229275,-140.0,0.05133244671229275,0.0005299120647126516,0.05454538204026092,2,2.0,1.5795940444049408,0.0001649569945117285,-197214,32497239967519965
2025-02-05 04:05:41,2.7257257109888282e-09,-0.05200439614086336,141.690676,0.05200439614086336,0.0005298626720988856,0.05502194654845113,-2,14.0,1.6002711674234558,-0.00016700493952857896,-197216,32497239967519965
2025-02-05 04:05:41,2.725271839981532e-09,-0.05185577624131942,141.262187,0.05185577624131942,0.0005297426188152524,0.05498523629599126,-1,0.0,1.5956978590534996,-0.00016651382252679014,-197217,32497239967519965
2025-02-05 04:05:43,2.7248193451815004e-09,-0.05171143844628139,140.845568,0.05171143844628139,0.0005285422558054917,0.054947139501083556,-2,2.0,1.5912563189355604,-0.00016603657418432684,-197219,32497239967519965
2025-02-05 04:06:23,2.7234510619880905e-09,-0.0032,8.71073,0.0032,0.0005283691516183777,0.054915125900922866,-5,40.0,0.0984699009269189,-0.0005021555633879172,-197224,32497239967519965
2025-02-05 04:06:31,2.723165070296371e-09,-0.03271462467357082,89.047455,0.03271462467357082,0.0005302278832145479,0.05439809488812062,-1,8.0,1.0066893282712048,-0.00010501076950167527,-197225,32497239967519965
2025-02-05 04:06:31,2.722881303925873e-09,-0.032465163932185286,88.359192,0.032465163932185286,0.0005298642110469966,0.05451721005425721,-1,0.0,0.9990129612432705,-0.00010420461601588844,-197226,32497239967519965
2025-02-05 04:06:31,2.722884508232746e-09,0.000366443594681375,-0.998283,0.000366443594681375,0.0005277240021315451,0.05463395667589844,0,0.0,0.011276145144868443,1.1768074019959904e-06,-197226,32497239967519965
2025-02-05 04:07:25,2.722859162484649e-09,-0.0029,7.89238,0.0029,0.0005270156886752839,0.05385962843840019,0,54.0,0.08923834771502025,-9.30841834107882e-06,-197226,32497239967519965
2025-02-05 04:08:41,2.722826171234416e-09,-0.00345,9.389105,0.00345,0.000522829807425117,0.05310969286712759,0,76.0,0.10616286193683444,-1.2116399807789254e-05,-197226,32497239967519965
2025-02-05 04:09:25,2.720733939725427e-09,-0.0043,11.693393,0.0043,0.0005202235418362462,0.053143196148671225,-8,44.0,0.14313863229363516,-0.0007684043627509294,-197234,30040806811531933
2025-02-05 04:09:45,2.720836640332391e-09,0.01126444344208468,-30.663443,0.01126444344208468,0.0005255962986217492,0.05208707348908868,0,20.0,0.374971401825351,3.774739068182057e-05,-197234,30040806811531933
2025-02-05 04:10:07,2.7210853072065724e-09,0.02631576886439429,-71.64,0.02631576886439429,0.000519235519587612,0.052144771984986404,1,22.0,0.876000735582518,9.139353333275059e-05,-197233,30040806811531933
2025-02-05 04:10:13,2.7220935103439076e-09,0.11017420372826243,-300.0,0.11017420372826243,0.0005190514433257868,0.05205653203992923,4,6.0,3.3902634143200565,0.00037051507891540874,-197229,32497239967519965
2025-02-05 04:10:19,2.7224138776431083e-09,0.03664981349565603,-99.82,0.03664981349565603,0.0005204656575025815,0.0526898056751666,1,6.0,1.1277823449710327,0.00011769151132514979,-197228,32497239967519965
2025-02-05 04:10:35,2.722186091624864e-09,-0.02607094513835461,70.937447,0.02607094513835461,0.0005183165029549335,0.05251072828723898,-1,16.0,0.8022510577640364,-8.367060574996588e-05,-197229,32497239967519965
2025-02-05 04:10:49,2.7216759469512203e-09,-0.03167436573147931,86.168661,0.03167436573147931,0.000517949803539693,0.05222782025804554,-2,14.0,1.0543779975749619,-0.0001874025714895162,-197231,30040806811531933
2025-02-05 04:11:23,2.7222483170745642e-09,0.033046130335237435,-90.0,0.033046130335237435,0.0005121130429459828,0.05199996873362031,3,34.0,1.0168903687902748,0.0002103006142171705,-197228,32497239967519965
